filename	word_count
1646	287292
1647	347312
1648	387619
1649	572111
1650	160745
1651	315538
1652	234551
1653	204971
1654	200825
1655	203188
1656	267453
1657	233954
1658	243035
1659	210613
1660	156496
1661	193873
1662	345593
1663	373494
1664	450223
1665	294037
1666	223422
1667	262105
1668	234152
1669	135883
1670	279797
1671	251174
1672	183879
1673	172643
1674	75440
1675	316863
1676	257465
1677	242341
1678	424119
1679	376019
1680	147019
1681	176716
1682	237780
1683	246681
1685	150298
1686	209921
1687	161705
1688	167710
1689	75826
1690	319026
1691	252216
1692	301647
1693	277100
1694	298154
1695	335005
1696	300294
1697	152827
1698	201086
1699	163214
1700	68370
1701	148840
1702	240378
1704	37150
1705	149708
1706	186467
1707	239078
1708	105109
1709	204983
1710	290574
1711	320239
1712	238637
1714	224197
1715	296158
1716	155099
